filename,site,size,footprint,height,num_stories,num_adiabatic,inf_rate,orientation,WWR,frame,polyiso_t,cellulose_t,setback,rear_setback,side_setback,structure_setback,assembly_r,area_buildable,surf_area,volume,surf_vol_ratio,EUI,carbon,kgCO2e
n_50_0_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.5,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,162.862,1295.097117,0.135669
n_50_0_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.5,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,162.862,1295.097117,0.135669
n_50_3_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,0,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,163.328,1298.805231,0.135669
n_50_3_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,1,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,163.328,1298.805231,0.135669
n_50_3_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,0,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,163.328,1298.805231,0.135669
n_50_3_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,1,0,5,5,4.937546531,1619.025972,1002.701919,2000,0.50135096,163.328,1298.805231,0.135669
n_50_0_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.5,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,163.382,1299.23629,0.135669
n_50_0_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.5,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,163.382,1299.23629,0.135669
n_40_0_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.4,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,163.47,1299.934555,0.135669
n_40_0_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.4,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,163.47,1299.934555,0.135669
n_50_3_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.5,2,0,7.25,1,0,5,5,4.937546531,1170.409731,1002.009859,2000,0.50100493,163.517,1300.310156,0.135669
n_50_3_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.5,2,0,7.25,1,0,5,5,4.937546531,1170.409731,1002.009859,2000,0.50100493,163.517,1300.310156,0.135669
n_50_2_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,0,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,164.559,1308.593542,0.135669
n_50_2_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,1,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,164.559,1308.593542,0.135669
n_50_2_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,0,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,164.559,1308.593542,0.135669
n_50_2_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,1,0,5,5,3.904421947,1619.025972,1002.701919,2000,0.50135096,164.559,1308.593542,0.135669
n_50_2_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.5,1,0,5.5,1,0,5,5,3.904421947,1170.409731,1002.009859,2000,0.50100493,164.748,1310.098466,0.135669
n_50_2_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.5,1,0,5.5,1,0,5,5,3.904421947,1170.409731,1002.009859,2000,0.50100493,164.748,1310.098466,0.135669
n_50_0_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.5,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,164.849,1310.900084,0.135669
n_50_0_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.5,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,164.849,1310.900084,0.135669
n_50_0_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.5,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,164.849,1310.900084,0.135669
n_50_0_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.5,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,164.849,1310.900084,0.135669
n_40_0_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.4,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,165.174,1313.486437,0.135669
n_40_0_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.4,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,165.174,1313.486437,0.135669
n_40_0_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.4,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,165.174,1313.486437,0.135669
n_40_0_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.4,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,165.174,1313.486437,0.135669
n_50_1_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,165.222,1313.864559,0.135669
n_50_1_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,165.222,1313.864559,0.135669
n_40_0_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.4,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,165.364,1314.993882,0.135669
n_40_0_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.4,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,165.364,1314.993882,0.135669
n_50_1_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,0,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,167.068,1328.545764,0.135669
n_50_1_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,1,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,167.068,1328.545764,0.135669
n_50_1_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,0,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,167.068,1328.545764,0.135669
n_50_1_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,1,0,5,5,2.723708136,1619.025972,1002.701919,2000,0.50135096,167.068,1328.545764,0.135669
n_50_1_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.5,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,167.21,1329.675088,0.135669
n_50_1_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.5,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,167.21,1329.675088,0.135669
n_60_1_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.6,0,0,3.5,0,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,167.309,1330.466623,0.135669
n_60_1_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.6,0,0,3.5,1,0,5,5,2.723708136,810.1583246,965.841871,2000,0.482920935,167.309,1330.466623,0.135669
n_60_0_0_3_1_1,3,200,200,10,1,1,0.00059,1,0.6,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,167.735,1333.852072,0.135669
n_60_0_1_3_1_1,3,200,200,10,1,1,0.00015,1,0.6,0,1,0,1,0,5,5,1.89023098,2225.954944,967.1889137,2000,0.483594457,167.735,1333.852072,0.135669
n_60_0_0_3_0_1,3,200,200,10,1,1,0.00059,1,0.6,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,168.303,1338.366846,0.135669
n_60_0_1_3_0_1,3,200,200,10,1,1,0.00015,1,0.6,0,1,0,0,5,5,5,1.89023098,1972.217303,970.726696,2000,0.485363348,168.303,1338.366846,0.135669
n_50_0_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.5,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,168.583,1340.592722,0.135669
n_50_0_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.5,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,168.583,1340.592722,0.135669
n_60_0_0_0_0_1,0,200,200,10,1,1,0.00059,1,0.6,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,169.817,1350.408762,0.135669
n_60_0_0_0_1_1,0,200,200,10,1,1,0.00059,1,0.6,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,169.817,1350.408762,0.135669
n_60_0_1_0_0_1,0,200,200,10,1,1,0.00015,1,0.6,0,1,0,0,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,169.817,1350.408762,0.135669
n_60_0_1_0_1_1,0,200,200,10,1,1,0.00015,1,0.6,0,1,0,1,0,5,5,1.89023098,810.1583246,965.841871,2000,0.482920935,169.817,1350.408762,0.135669
n_50_0_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.5,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,170.524,1356.02765,0.135669
n_50_0_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.5,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,170.524,1356.02765,0.135669
n_50_0_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.5,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,170.524,1356.02765,0.135669
n_50_0_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.5,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,170.524,1356.02765,0.135669
n_50_0_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.5,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,170.618,1356.781373,0.135669
n_50_0_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.5,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,170.618,1356.781373,0.135669
n_60_1_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.6,0,0,3.5,0,5,5,5,2.723708136,1050.646485,991.7655344,2000,0.495882767,171.139,1360.923066,0.135669
n_60_1_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.6,0,0,3.5,1,0,5,5,2.723708136,1170.409731,1002.009859,2000,0.50100493,173.27,1377.862919,0.135669
n_60_0_0_1_0_1,1,200,200,10,1,1,0.00059,1,0.6,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,173.79,1382.004612,0.135669
n_60_0_1_1_0_1,1,200,200,10,1,1,0.00015,1,0.6,0,1,0,0,5,5,5,1.89023098,1050.646485,991.7655344,2000,0.495882767,173.79,1382.004612,0.135669
n_60_0_0_1_1_1,1,200,200,10,1,1,0.00059,1,0.6,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,175.921,1398.944465,0.135669
n_60_0_0_2_0_1,2,200,200,10,1,1,0.00059,1,0.6,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,175.921,1398.944465,0.135669
n_60_0_0_2_1_1,2,200,200,10,1,1,0.00059,1,0.6,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,175.921,1398.944465,0.135669
n_60_0_1_1_1_1,1,200,200,10,1,1,0.00015,1,0.6,0,1,0,1,0,5,5,1.89023098,1170.409731,1002.009859,2000,0.50100493,175.921,1398.944465,0.135669
n_60_0_1_2_0_1,2,200,200,10,1,1,0.00015,1,0.6,0,1,0,0,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,175.921,1398.944465,0.135669
n_60_0_1_2_1_1,2,200,200,10,1,1,0.00015,1,0.6,0,1,0,1,0,5,5,1.89023098,1619.025972,1002.701919,2000,0.50135096,175.921,1398.944465,0.135669
n_10_5_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,96.733,2307.691941,0.135669
n_10_5_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,96.733,2307.691941,0.135669
n_10_5_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,97.078,2315.934994,0.135669
n_10_5_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,97.078,2315.934994,0.135669
n_10_5_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,97.316,2321.621945,0.135669
n_10_5_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,97.316,2321.621945,0.135669
n_10_5_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,97.316,2321.621945,0.135669
n_10_5_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,97.316,2321.621945,0.135669
n_10_4_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,97.727,2331.407734,0.135669
n_10_4_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,97.727,2331.407734,0.135669
n_10_4_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,98.072,2339.643225,0.135669
n_10_4_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,98.072,2339.643225,0.135669
n_10_4_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,98.311,2345.337738,0.135669
n_10_4_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,98.311,2345.337738,0.135669
n_10_4_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,98.311,2345.337738,0.135669
n_10_4_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,98.311,2345.337738,0.135669
n_10_3_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,99.21,2366.792364,0.135669
n_10_3_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,99.21,2366.792364,0.135669
n_10_3_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,99.587,2375.776536,0.135669
n_10_3_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,99.587,2375.776536,0.135669
n_10_5_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,99.588,2375.821911,0.135669
n_10_5_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,99.588,2375.821911,0.135669
n_10_3_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,99.809,2381.092928,0.135669
n_10_3_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,99.809,2381.092928,0.135669
n_10_3_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,99.809,2381.092928,0.135669
n_10_3_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,99.809,2381.092928,0.135669
n_10_5_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,100.312,2393.086948,0.135669
n_10_5_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,100.312,2393.086948,0.135669
n_10_5_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,0,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,100.312,2393.086948,0.135669
n_10_5_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,1,0,5,5,7.351032352,1619.025972,2076.312169,6000,0.346052028,100.312,2393.086948,0.135669
n_10_5_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.1,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,100.612,2400.233449,0.135669
n_10_5_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.1,3,1,9.25,1,0,5,5,7.351032352,1170.409731,2074.616975,6000,0.345769496,100.612,2400.233449,0.135669
n_10_4_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,100.63,2400.664507,0.135669
n_10_4_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,0,5,5,5,6.118260341,1050.646485,2049.523607,6000,0.341587268,100.63,2400.664507,0.135669
n_20_5_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,101.103,2411.955222,0.135669
n_20_5_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,1,0,5,5,7.351032352,2225.954944,1989.323426,6000,0.331553904,101.103,2411.955222,0.135669
n_10_2_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,101.229,2414.965071,0.135669
n_10_2_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,1,0,5,5,3.904421947,2225.954944,1989.323426,6000,0.331553904,101.229,2414.965071,0.135669
n_10_4_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,101.385,2418.678226,0.135669
n_10_4_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,101.385,2418.678226,0.135669
n_10_4_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,0,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,101.385,2418.678226,0.135669
n_10_4_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,1,0,5,5,6.118260341,1619.025972,2076.312169,6000,0.346052028,101.385,2418.678226,0.135669
n_20_5_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,101.463,2420.55371,0.135669
n_20_5_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,0,5,5,5,7.351032352,1972.217303,1997.989188,6000,0.332998198,101.463,2420.55371,0.135669
n_10_2_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,101.605,2423.94168,0.135669
n_10_2_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,0,5,5,5,3.904421947,1972.217303,1997.989188,6000,0.332998198,101.605,2423.94168,0.135669
n_10_4_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.1,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,101.669,2425.446605,0.135669
n_10_4_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.1,3,0,9.25,1,0,5,5,6.118260341,1170.409731,2074.616975,6000,0.345769496,101.669,2425.446605,0.135669
n_10_2_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,101.845,2429.651318,0.135669
n_10_2_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,101.845,2429.651318,0.135669
n_10_2_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,0,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,101.845,2429.651318,0.135669
n_10_2_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,1,0,5,5,3.904421947,810.1583246,1986.023859,6000,0.331003977,101.845,2429.651318,0.135669
n_20_5_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,101.971,2432.661167,0.135669
n_20_5_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,101.971,2432.661167,0.135669
n_20_5_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,0,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,101.971,2432.661167,0.135669
n_20_5_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.2,3,1,9.25,1,0,5,5,7.351032352,810.1583246,1986.023859,6000,0.331003977,101.971,2432.661167,0.135669
n_20_4_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,101.986,2433.031726,0.135669
n_20_4_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,1,0,5,5,6.118260341,2225.954944,1989.323426,6000,0.331553904,101.986,2433.031726,0.135669
n_10_3_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,102.207,2438.302743,0.135669
n_10_3_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,0,5,5,5,4.937546531,1050.646485,2049.523607,6000,0.341587268,102.207,2438.302743,0.135669
n_20_4_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,102.347,2441.630214,0.135669
n_20_4_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,0,5,5,5,6.118260341,1972.217303,1997.989188,6000,0.332998198,102.347,2441.630214,0.135669
n_20_4_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,102.854,2453.737671,0.135669
n_20_4_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.2,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,102.854,2453.737671,0.135669
n_20_4_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,0,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,102.854,2453.737671,0.135669
n_20_4_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.2,3,0,9.25,1,0,5,5,6.118260341,810.1583246,1986.023859,6000,0.331003977,102.854,2453.737671,0.135669
n_10_3_0_2_0_2,2,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,102.994,2457.05758,0.135669
n_10_3_0_2_1_2,2,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,102.994,2457.05758,0.135669
n_10_3_1_2_0_2,2,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,0,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,102.994,2457.05758,0.135669
n_10_3_1_2_1_2,2,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,1,0,5,5,4.937546531,1619.025972,2076.312169,6000,0.346052028,102.994,2457.05758,0.135669
n_10_3_0_1_1_2,1,600,300,20,2,2,0.00059,1,0.1,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,103.262,2463.455399,0.135669
n_10_3_1_1_1_2,1,600,300,20,2,2,0.00015,1,0.1,2,0,7.25,1,0,5,5,4.937546531,1170.409731,2074.616975,6000,0.345769496,103.262,2463.455399,0.135669
n_20_3_0_3_1_2,3,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,103.328,2465.028385,0.135669
n_20_3_1_3_1_2,3,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,1,0,5,5,4.937546531,2225.954944,1989.323426,6000,0.331553904,103.328,2465.028385,0.135669
n_20_3_0_3_0_2,3,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,103.672,2473.241189,0.135669
n_20_3_1_3_0_2,3,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,0,5,5,5,4.937546531,1972.217303,1997.989188,6000,0.332998198,103.672,2473.241189,0.135669
n_20_3_0_0_0_2,0,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,104.18,2485.356209,0.135669
n_20_3_0_0_1_2,0,600,300,20,2,2,0.00059,1,0.2,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,104.18,2485.356209,0.135669
n_20_3_1_0_0_2,0,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,0,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,104.18,2485.356209,0.135669
n_20_3_1_0_1_2,0,600,300,20,2,2,0.00015,1,0.2,2,0,7.25,1,0,5,5,4.937546531,810.1583246,1986.023859,6000,0.331003977,104.18,2485.356209,0.135669
n_10_2_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.1,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,104.322,2488.744179,0.135669
n_10_2_1_1_0_2,1,600,300,20,2,2,0.00015,1,0.1,1,0,5.5,0,5,5,5,3.904421947,1050.646485,2049.523607,6000,0.341587268,104.322,2488.744179,0.135669
n_20_5_0_1_0_2,1,600,300,20,2,2,0.00059,1,0.2,3,1,9.25,0,5,5,5,7.351032352,1050.646485,2049.523607,6000,0.341587268,104.432,2491.375906,0.135669
